Open,High,Low,Close,Adj Close,Volume,Company,Date,Direction,description,Compound,Negative,Neutral,Positive
3079,3110,3066.100098,3078.350098,3078.350098,13034,45,30-08-2023,0,Beyond timekeeping: Titan's premium play | Mint  Mint,0.34,0,0.714,0.286
3175,3205.300049,3174.449951,3199.350098,3199.350098,11564,45,08-09-2023,0,Buy Titan Company; target of Rs 3570: Motilal Oswal  Moneycontrol,0,0,1,0
3200.449951,3221,3189,3213.100098,3213.100098,31854,45,11-09-2023,0,"Tata’s jewellery brand Titan may issue rupee bond worth Rs 3,000 crore  Indiainfoline",0.2263,0,0.863,0.137
3210.5,3220,3177.850098,3185.899902,3185.899902,11802,45,12-09-2023,1,Titan’s wearables business to enter smart rings and weighing scales segment  BusinessLine,0.4019,0,0.803,0.197
3184.199951,3269,3182.25,3262.850098,3262.850098,47258,45,13-09-2023,0,"Breakout Stocks: How Ajanta Pharma, Titan Company and KEC International are looking on charts for Thursday  Economic Times",0,0,1,0
3280,3299.699951,3240.5,3260.649902,3260.649902,13947,45,14-09-2023,0,Rekha Jhunjhunwala earns ₹1390 crore in one month from Tata group stock Titan Company | Mint  Mint,0,0,1,0
3302.449951,3302.449951,3262,3273.100098,3273.100098,13765,45,22-09-2023,0,"Titan share price Today Live Updates : Titan closed today at ₹3273.1, down -0.89% from yesterday's ₹3302.45 | Mint  Mint",0.296,0,0.885,0.115
3283,3307.850098,3256.25,3262.300049,3262.300049,20397,45,26-09-2023,0,"Titan, Bajaj Finance, Relaxo: Saurabh Mukherjea explains when to enter, exit stocks  Business Today",0,0,1,0
3250,3267.550049,3187,3213.899902,3213.899902,122229,45,27-09-2023,1,Rekha Jhunjhunwala portfolio stocks: 8 of 10 top shares beat Sensex return in 2023  Business Today,0.4588,0,0.765,0.235
3190,3229.449951,3166.699951,3215.399902,3215.399902,95101,45,05-10-2023,1,"Top gainers and losers on Nifty today; Titan, TCS gain, Hindalco, Power Grid slip  Moneycontrol",0.5423,0.152,0.493,0.354
3308.949951,3308.949951,3250,3266.75,3266.75,48698,45,09-10-2023,1,"Stocks To Watch Today: Adani Twins, TCS, Titan, IEX, TVS Motor & More  Goodreturns",0,0,1,0
3296,3299,3259.550049,3267.850098,3267.850098,17426,45,10-10-2023,1,Titan Company update: Yet another strong quarter; outlook bright  Moneycontrol,0.7351,0,0.563,0.437
3290,3295,3263.75,3279.699951,3279.699951,223851,45,11-10-2023,1,"Stocks in news: TCS, Titan, Delta Corp, MCX, Bank of Baroda and more  Business Today",0,0,1,0
3311.050049,3327.399902,3303.649902,3309.600098,3309.600098,11662,45,17-10-2023,0,"Share Market Highlights 17 October 2023: Sensex gains 261 pts, Nifty closes above 19,800  BusinessLine",0.743,0,0.622,0.378
3312.949951,3323.149902,3278.199951,3283.050049,3283.050049,25227,45,18-10-2023,0,"Fencing company goes out of business, leaves customers ...  Castanet.net",0,0,1,0
3280,3300,3240.100098,3284.300049,3284.300049,104990,45,19-10-2023,0,Current Affairs Quiz: 18 October 2023  AffairsCloud.com,0,0,1,0
3278.5,3291.149902,3243.850098,3265.850098,3265.850098,221310,45,20-10-2023,0,"Titan Co. falls Friday, underperforms market  MarketWatch",0,0,1,0
7151.25,7258,7137,7250.399902,7217.410156,15326,46,13-01-2023,1,"Cement sector outlook positive, Ultratech among top 3 picks by Motilal Oswal | Mint  Mint",0.6597,0,0.671,0.329
7198.950195,7198.950195,7108.200195,7169.899902,7137.276367,2398,46,16-02-2023,0,UltraTech Cement commissions cement & grinding units in Chhattisgarh and Odisha  CNBCTV18,0,0,1,0
7200,7277.899902,7097.450195,7240.450195,7207.505859,26368,46,20-03-2023,0,"UltraTech Cement and Dalmia Bharat on the hotlists of Jefferies, CLSA  Moneycontrol",0,0,1,0
7407,7599,7407,7570,7535.556152,11194,46,29-03-2023,0,"Stock Radar: Buy UltraTech Cements for a target of Rs 7900 in next 10-15 sessions, says Rahul Sharma  The Economic Times",0,0,1,0
7747,7792,7673.200195,7683.5,7648.539551,10846,46,12-04-2023,0,UltraTech Cement partners with Tilt Brand Solutions for brand and communications mandate  ETBrandEquity,0.1779,0,0.876,0.124
7552.450195,7598.25,7445.149902,7473.399902,7439.395508,10339,46,20-04-2023,0,"Buzzing Stocks: HCL Tech, UltraTech Cement, Bombay Burmah, others in news today  Moneycontrol",0,0,1,0
7499.899902,7499.899902,7313,7456.049805,7422.124512,3905,46,26-04-2023,0,UltraTech Cement leverages coastal waterways to transport phosphogypsum | Mint  Mint,0,0,1,0
7524.950195,7576.549805,7487.549805,7554.600098,7520.226563,8316,46,28-04-2023,0,"UltraTech Cement Q4FY23 Results: Net profit down 36%, declares dividend | Mint  Mint",0.4404,0,0.791,0.209
7554.549805,7576,7436.75,7456.049805,7422.124512,7806,46,02-05-2023,0,"Stocks In News: Ultratech Cement, M&M, IndiaMART InterMesh Among Other Stocks In Focus Today, April 28  Zee Business",0,0,1,0
7486.350098,7668,7486.350098,7627.5,7592.794434,8199,46,05-05-2023,0,"How to play cement stocks post ACC, Ambuja Cements, UltraTech Cement March quarter earnings? | Mint  Mint",0.34,0,0.862,0.138
7626,7752,7626,7727.700195,7692.539063,8447,46,08-05-2023,0,"Trading UltraTech Cement Stock: Resistance, Range, and Strategy  BusinessLine",0,0,1,0
7773.950195,7776,7721,7761,7725.687012,2065,46,15-05-2023,1,UltraTech Cement commissions factory in Rajasthan capable of 0.8 MT annual output  CNBCTV18,0.3818,0,0.822,0.178
7655.299805,7682.549805,7592,7653.399902,7618.57666,2724,46,24-05-2023,0,UltraTech Cement partners Coolbrook for decarbonisation  BusinessLine,0,0,1,0
7870,8119,7870,8103.850098,8066.977051,22458,46,06-06-2023,1,"Top gainers, losers today: Ultratech Cement, Infosys, Tech Mahindra, Wipro, TCS; check full list here | Mint  Mint",-0.3818,0.168,0.743,0.089
8267.450195,8292.400391,8168.399902,8241.549805,8204.050781,2929,46,20-06-2023,1,UltraTech Cement Live Updates: UltraTech Cement Reports Strong Net Profit Margin of 8.01% with Positive ...  Economic Times,0.8689,0,0.605,0.395
8245.099609,8274.25,8143.350098,8164.75,8127.600098,4544,46,22-06-2023,1,UltraTech Cement sets a high bar for sustainable companies  Manufacturing Today India,0,0,1,0
8168.049805,8225,8168.049805,8207.549805,8170.205078,9129,46,27-06-2023,1,UltraTech Cement Live Updates: UltraTech Cement Demonstrates Strong Financial Performance with Pitroski ...  Economic Times,0.5106,0,0.809,0.191
8334.099609,8334.099609,8149.100098,8190.850098,8153.581543,4990,46,14-07-2023,0,"UltraTech Cement Q1 PAT seen up 17.5% YoY to Rs. 1,858.7 cr: Nirmal Bang  Moneycontrol",0,0,1,0
8151.600098,8349.900391,8151.600098,8330.5,8292.595703,6948,46,19-07-2023,0,UltraTech Cement to participate in net zero transport cluster in ...  Global Cement,0,0,1,0
8229.799805,8305.299805,8068.25,8126.5,8089.523926,117050,46,21-07-2023,0,Cementing success: UltraTech Cement Limited grew 20% in Q2 ...  Aditya Birla Group,0.4215,0.114,0.663,0.223
8287,8287,8080.149902,8138.75,8138.75,6435,46,03-08-2023,0,"Nestle, UltraTech Cement, 8 other stocks cross 20-day SMA  Economic Times",0,0,1,0
8197.950195,8248,8161.149902,8171.350098,8171.350098,6913,46,07-08-2023,0,UltraTech Cement Share Price Today Live Updates: UltraTech Cement Sees Slight Price Increase of 0.15% To...  Economic Times,0.5423,0,0.78,0.22
8100.149902,8156.649902,8050,8126.200195,8126.200195,4534,46,11-08-2023,0,UltraTech eyes 200 mt production capacity | Mint  Mint,0,0,1,0
8028.350098,8264.950195,7940.549805,8244.650391,8244.650391,5198,46,16-08-2023,1,"Top gainers, losers today: UltraTech Cement, Tata Motors, NTPC, Bharti Airtel, Infosys; check full list here | Mint  Mint",-0.3818,0.16,0.755,0.085
8244.599609,8244.599609,8151,8206.5,8206.5,2138,46,17-08-2023,0,"Nazara Tech, UltraTech Cement and 6 other stocks surpass 50-SMA  Economic Times",0,0,1,0
8206.5,8241.25,8165,8219.049805,8219.049805,4318,46,18-08-2023,0,"UltraTech Cement Share Price Live Updates: UltraTech Cement Sees Slight Increase in Price, Beta Remains ...  Economic Times",0.5423,0,0.78,0.22
8120.049805,8278.5,8120.049805,8214.5,8214.5,4642,46,21-08-2023,0,"UltraTech Cement Share Price Live Updates: UltraTech Cement Sees Slight Increase in Price, Delivers Posi...  Economic Times",0.5423,0,0.769,0.231
8164.25,8263.200195,8164.25,8198.650391,8198.650391,30150,46,22-08-2023,1,"Top Cement Stocks in India to buy in 2023: Cement demand to outpace supply; Ultratech Cement, JK Cement, or Birla Corporation, which cement stock to buy? See what analysts say  Business Today",0.4466,0.043,0.83,0.127
8160.049805,8177.950195,8060,8070.399902,8070.399902,9719,46,25-08-2023,1,ACC and UltraTech Cement secure granulated blast furnace slag ...  Global Cement,0.34,0,0.821,0.179
8222.650391,8360.599609,8222.650391,8315.099609,8315.099609,10216,46,31-08-2023,0,Buy UltraTech Cement; target of Rs 9500: Sharekhan  Moneycontrol,0,0,1,0
8300.099609,8343.950195,8246,8264.299805,8264.299805,15998,46,01-09-2023,1,"Top gainers, losers today: NTPC, JSW Steel, Nestle, UltraTech Cement among most active stocks today; check full list | Mint  Mint",0.101,0.135,0.675,0.19
8580.5,8592.25,8442.950195,8456.099609,8456.099609,13474,46,05-09-2023,0,Sudeep Shah Is Bullish On Canara Bank And Ultratech Cement  Business Today,0,0,1,0
8467,8610.950195,8386.349609,8577.549805,8577.549805,13812,46,12-09-2023,0,Cement's big boys get bigger  Forbes India,0,0,1,0
8577.599609,8685.25,8530,8634.400391,8634.400391,14137,46,13-09-2023,1,"Top stock picks | TCS, UltraTech Cement shine  CNBCTV18",0.2023,0,0.795,0.205
8740.849609,8750,8657,8727.700195,8727.700195,5920,46,15-09-2023,1,"Buy UltraTech Cement, target price Rs 9200: Yes Securities  Economic Times",0.5994,0,0.647,0.353
8380.150391,8435,8284,8306.049805,8306.049805,30776,46,21-09-2023,0,India Cements sells land in Andhra Pradesh to UltraTech Cement for Rs 70 crore  Moneycontrol,0,0,1,0
8246.349609,8295.599609,8215.549805,8263.25,8263.25,12614,46,27-09-2023,0,Cement stocks mixed as reports say companies may go for price hike in October  Zee Business,0,0,1,0
8295.299805,8321.849609,8138,8153.25,8153.25,5430,46,28-09-2023,1,"Power of compounding! Old man holds L&T, UltraTech and Karnataka Bank shares worth over ₹10 crore | Watch video | Mint  Mint",0.5255,0,0.804,0.196
8200,8283.700195,8126.950195,8257.5,8257.5,35684,46,29-09-2023,0,"Hot Stocks: Brokerage view on UltraTech Cement, Ambuja, L&T and ...  msnNOW",0,0,1,0
8349.799805,8390.799805,8225.950195,8302.049805,8302.049805,29781,46,03-10-2023,0,"Stocks to Watch: JSW Infra, Maruti Suzuki, TCS, Vedanta, Ultratech Cement | Mint  Mint",0,0,1,0
8302.049805,8302.049805,8050,8117.549805,8117.549805,22815,46,04-10-2023,0,"UltraTech Cement, Adani Group may join race to buy Heidelberg Cement  BusinessLine",0.296,0,0.833,0.167
8108.649902,8182.149902,8106.950195,8156,8156,3092,46,10-10-2023,0,Cementing UltraTech’s Future  Fortune India,0,0,1,0
8340,8374.299805,8305,8357.950195,8357.950195,2933,46,12-10-2023,1,"Top Stocks To Buy Today: Zomato, RIL, UltraTech Cement and More; Check Share Price Target  Times Now",0.507,0,0.778,0.222
8364.75,8454.150391,8272.75,8303.049805,8303.049805,3626,46,16-10-2023,1,"ACC, Ambuja, Shree Cement, UltraTech's share prices gain encouraged by Dalmia Bharat's better than expected Q2 results | Mint  Mint",0.875,0,0.577,0.423
8369.599609,8369.599609,8250,8280.700195,8280.700195,2834,46,18-10-2023,0,"Hindustan Unilever, ITC, Ultratech Cement Q2 Results Today — Earnings Estimates  BQ Prime",0,0,1,0
8264.950195,8539.849609,8199.75,8514.799805,8514.799805,80238,46,19-10-2023,1,India's UltraTech Cement tops Q2 revenue estimates; shares rise  Reuters,0.6705,0,0.593,0.407
8530,8636.099609,8408.650391,8453.75,8453.75,8190,46,20-10-2023,0,Adani gets $3.5 bn loan to refinance cement buyouts | Mint  Mint,0,0,1,0
8375.049805,8520.349609,8306.049805,8321.049805,8321.049805,2949,46,23-10-2023,0,Sensex plunges 826 points as worries over broader Middle East conflict sink global equities  The Tribune India,-0.6249,0.254,0.746,0
8346.549805,8392.200195,8194.099609,8258.450195,8258.450195,2768,46,25-10-2023,0,"As a climate tech investor, unit economics is the only thing I care about  TechCrunch",0.4939,0,0.789,0.211
8260,8260,8148.299805,8212.450195,8212.450195,41967,46,26-10-2023,0,"Consolidation in market likely to continue till December, says InCred Equities; lists top stocks and sectors | Mint  Mint",0.2023,0,0.904,0.096
752,758.5,748.349976,755.849976,755.849976,144842,47,10-11-2022,0,Apollo Hospitals posts Q2 net profit of ₹213 crore  BusinessLine,0.4404,0,0.756,0.244
763.450012,775.900024,763.450012,770.650024,770.650024,24851,47,17-11-2022,0,Why Apollo Hospitals needs a booster dose | Mint  Mint,0,0,1,0
767.25,767.349976,752.349976,754.700012,754.700012,25434,47,21-12-2022,1,Apollo Hospitals to run govt’s IPGISSH from March  The New Indian Express,0,0,1,0
720.049988,727.599976,708.599976,711.349976,711.349976,54868,47,23-12-2022,0,"Airtel, Apollo Hospitals conduct 5G-based tech trial for colon cancer detection  BusinessLine",-0.6597,0.286,0.714,0
712.099976,722.799988,712.099976,719.25,719.25,9788,47,17-01-2023,0,Apollo Hospitals to organise global meet on patient safety on February 13-14  BusinessLine,0.4215,0,0.811,0.189
744.75,767.049988,744.75,757.25,757.25,59165,47,31-01-2023,0,"Apollo Hospitals Enterprise Ltd Share Price Today, APOLLOHOSP ...  Business Today",0.296,0,0.82,0.18
719.950012,719.950012,701.299988,709.400024,709.400024,22739,47,07-02-2023,0,Apollo Hospitals expands access to AI decision support tool  Healthcare IT News,0.4767,0,0.709,0.291
731.049988,766.450012,731.049988,761.400024,761.400024,152608,47,14-02-2023,0,"Adani Enterprises, Apollo Hospitals, Eicher Motors, Biocon Q3 Results Today — Earnings Estimates  BQ Prime",0,0,1,0
758,770.549988,758,769.299988,769.299988,36055,47,15-02-2023,0,"Adani Enterprises, RIL, Apollo Hospitals: What should be your strategy for today  Business Today",0,0,1,0
768.75,773.650024,767.400024,769.799988,769.799988,24151,47,16-02-2023,1,"Hot Stocks: Brokerages view on steel stocks, Apollo Hospitals, PB Fintech, Biocon and others  The Economic Times",0,0,1,0
742.049988,748.599976,736.799988,739,739,52985,47,22-02-2023,0,Two weak spots in Apollo Hospitals’ portfolio | Mint  Mint,-0.4404,0.266,0.734,0
747.900024,756.5,740.799988,745,745,109239,47,23-02-2023,0,"Apollo Hospitals to add 2,000 beds in four major cities in 4 years  The Hindu",0,0,1,0
696.049988,714.450012,695,713.200012,713.200012,80169,47,01-03-2023,0,"Cardiovascular Medical Tourism Market Report (2022 to 2030) - Aditya Birla Memorial Hospital, Apollo Hospitals Enterprise, Raffles Medical Group, Bangkok Hospital and Prince Court Medical Centre  Yahoo Finance",0,0,1,0
715.75,715.75,705,710.549988,710.549988,42257,47,03-03-2023,0,"MPW 2022: Suneeta Reddy, Shobana Kamineni and Sangita Reddy are making Apollo into a healthcare leader  Business Today",0,0,1,0
740.049988,743.799988,737.400024,742.349976,742.349976,42238,47,11-04-2023,0,Breakingviews - Temasek hospital deal channels its Dr Resilience  Reuters,0,0,1,0
736.700012,741.25,731.599976,735.349976,735.349976,17497,47,19-04-2023,1,Apollo Hospital declines 0.65% as Sensex slides  Economic Times,0,0,1,0
720,720.400024,709.400024,714.5,714.5,55155,47,25-04-2023,0,"Buy Apollo Hospitals Enterprise, target price Rs 5580 : Motilal Oswal Financial Services  The Economic Times",0,0,1,0
715.400024,730.650024,715.400024,727.099976,727.099976,33670,47,27-04-2023,1,Best CEOs: How Suneeta Reddy is expanding Apollo Hospitals’ India footprint  Business Today,0.6369,0,0.741,0.259
755,755.450012,738.349976,739.700012,739.700012,26765,47,03-05-2023,0,"At Apollo Proton Cancer Centre in Chennai, tomotherapy facility launched  The Hindu",-0.5994,0.277,0.629,0.094
682.400024,687.25,680.450012,684,684,36547,47,11-05-2023,1,"Nippo battery maker forays into renewable energy, to set up a new subsidiary with Apollo Hospitals  BusinessLine",0.2732,0,0.877,0.123
672.900024,683.25,672.5,677.75,677.75,111542,47,17-05-2023,1,Apollo Hospital shares drop 1.68% as Sensex falls  Economic Times,0.0258,0.171,0.65,0.179
673.400024,676.349976,657.599976,667.5,667.5,107182,47,19-05-2023,0,"Meet Prathap Reddy, the founder of Apollo Hospitals: Know about his journey, education & net worth  The Financial Express",0.2263,0,0.899,0.101
682.099976,685.450012,674.299988,675.700012,675.700012,15557,47,25-05-2023,1,Apollo Hospital shares up 0.61% as Sensex falls  Economic Times,0.296,0,0.804,0.196
689.900024,693.5,684.450012,688.849976,688.849976,18664,47,30-05-2023,0,Investing in Apollo Hospitals Enterprise (NSE:APOLLOHOSP) five years ago would have delivered you a 401% gain  Simply Wall St,0.5267,0,0.833,0.167
689,691.349976,681.900024,686.299988,686.299988,17816,47,31-05-2023,0,"Apollo Hospital Consolidated March 2023 Net Sales at Rs 4,302.20 crore, up 21.31% Y-o-Y  Moneycontrol",0,0,1,0
678.049988,684.400024,678.049988,683.150024,683.150024,47456,47,02-06-2023,0,Apollo launches 5G-connected ambulance service in Kolkata  ETTelecom,0,0,1,0
686,691.75,685.200012,690.099976,690.099976,71091,47,05-06-2023,1,"Hot Stocks | Bet on Apollo Hospitals Enterprises, HUDCO for short term  Moneycontrol",0,0,1,0
693.700012,697.5,693.049988,693.75,693.75,11164,47,07-06-2023,0,"Apollo Hospitals needs a heath check on e-pharma, diagnostics | Mint  Mint",0,0,1,0
678.049988,695.75,678.049988,690.099976,690.099976,53493,47,16-06-2023,0,"Apollo Hospitals Eliminates 2,90,000 Tons of Carbon with Smart ...  PR Newswire",0.4019,0,0.803,0.197
691.049988,695.849976,681.450012,685.75,685.75,18254,47,19-06-2023,1,Apollo Hospital shares gain 0.09% as Sensex falls  Economic Times,0.6808,0,0.588,0.412
684.950012,686.650024,682,686.049988,686.049988,11331,47,21-06-2023,0,Apollo Hospital shares down 0.63% as Nifty gains  Economic Times,0.743,0,0.49,0.51
671.25,675.849976,662,663.049988,663.049988,125960,47,07-07-2023,0,"Trade Spotlight | Your game plan for HPCL, Apollo Hospitals Enterprises, Mahindra & Mahindra today  Moneycontrol",0,0,1,0
664.150024,666,659.299988,660.200012,660.200012,78832,47,10-07-2023,1,Apollo Hospital Share Price Live blog for 10 Jul 2023 | Mint  Mint,0.296,0,0.833,0.167
642,647,637.400024,643.799988,643.799988,132920,47,17-07-2023,0,"Apollo Hospital share price Today Live Updates : Apollo Hospital closed today at ₹5220, up 1.03% from yesterday's ₹5166.55 | Mint  Mint",0.296,0,0.896,0.104
637.400024,640.049988,633.799988,634.549988,634.549988,108698,47,21-07-2023,0,"Apollo expects 2,000 organ transplants a yr by 2024, sees 20% sector growth  Business Standard",0.3818,0,0.833,0.167
604.950012,616.950012,603,615.400024,615.400024,149295,47,09-08-2023,0,Apollo Hospitals Enterprise (NSE:APOLLOHOSP) Is Reducing Its Dividend To ₹9.00  Simply Wall St,0,0,1,0
618.950012,618.950012,606.200012,609.700012,609.700012,139752,47,10-08-2023,0,"SAIL, Apollo Hospital, Hindustan Aeronautics: How should you trade these stocks  Business Today",0,0,1,0
614.75,614.75,598.150024,599.75,599.75,144389,47,11-08-2023,0,"Apollo Hospital Consolidated June 2023 Net Sales at Rs 4,417.80 crore, up 16.39% Y-o-Y  Moneycontrol",0,0,1,0
599.700012,599.799988,586.150024,590.349976,590.349976,211358,47,14-08-2023,0,India's Aster DM posts 93% fall in Q1 profit on new hospital losses ...  Reuters,0.0516,0.145,0.699,0.156
589.099976,592.950012,583.049988,589.849976,589.849976,115676,47,16-08-2023,0,Buy Apollo Hospitals Enterprise; target of Rs 5800: Prabhudas Lilladher  Moneycontrol,0,0,1,0
586.75,587.549988,577,578.549988,578.549988,55422,47,18-08-2023,0,"Apollo Hospital share price Today Live Updates : Apollo Hospital closed today at ₹4841.7, down -0.97% from yesterday's ₹4889.05 | Mint  Mint",0.296,0,0.896,0.104
582.450012,588.900024,580,583.099976,583.099976,80545,47,25-08-2023,1,"Apollo Hospitals Enterprise Stocks Live Updates: Apollo Hospitals Enterprise Sees 1.02% Decline Today, 5...  Economic Times",0,0,1,0
584.099976,587.650024,582.299988,585.049988,585.049988,25638,47,28-08-2023,0,Apollo Group's Apollo Connect Program Bets Big on Expanding ...  Deccan Chronicle,0,0,1,0
591.049988,604.849976,591.049988,603.049988,603.049988,224281,47,01-09-2023,1,Apollo Hospitals Enterprise Share Price Live Updates: Apollo Hospitals Enterprise Sees Marginal Increase...  Economic Times,0.296,0,0.864,0.136
608.099976,612.049988,603.799988,607.900024,607.900024,146068,47,05-09-2023,0,Apollo Hospitals Enterprise Limited (NSE:APOLLOHOSP) is favoured by institutional owners who hold 41% of the company  Simply Wall St,0.2263,0.088,0.783,0.129
608.200012,610.700012,603.900024,609.549988,609.549988,52530,47,06-09-2023,1,"Apollo Hospitals Enterprise Share Price Today Updates: Apollo Hospitals Enterprise Closes at Rs 5024.95,...  Economic Times",0.296,0,0.872,0.128
609,615.849976,606,612.049988,612.049988,155776,47,07-09-2023,0,Google Cloud and Apollo Hospitals expand partnership  ERP Today,0.3182,0,0.777,0.223
608.049988,619.299988,608.049988,617.950012,617.950012,108327,47,11-09-2023,1,"Apollo Hospitals gains on positive outlook, among day's top gainers  Moneycontrol",0.7783,0,0.506,0.494
630.049988,639,625.75,629.349976,629.349976,142344,47,18-09-2023,0,Apollo Hospitals ties up with MotoGP Bharat to provide medical support  Business Standard,0.4019,0,0.816,0.184
627.950012,628.200012,620.900024,622.049988,622.049988,39037,47,20-09-2023,0,India's Rainbow Medicare taps growing demand from international ...  Reuters,0.0516,0.134,0.714,0.152
623.450012,635,622.200012,625,625,70189,47,21-09-2023,0,"Apollo Hospital share price Today Live Updates : Apollo Hospital closed today at ₹5023.5, up 0.41% from yesterday's ₹5002.8 | Mint  Mint",0.296,0,0.896,0.104
618,618.099976,609.200012,614.849976,614.849976,37989,47,27-09-2023,0,"Apollo Hospital share price Today Live Updates : Apollo Hospital closed today at ₹5105.05, up 1.02% from yesterday's ₹5053.35 | Mint  Mint",0.296,0,0.896,0.104
616.849976,618.75,602.700012,605,605,43234,47,28-09-2023,0,Is Apollo Hospitals Enterprise Limited's (NSE:APOLLOHOSP) Recent Stock Performance Influenced By Its Financials In Any Way?  Simply Wall St,0,0,1,0
605,606.700012,597.900024,603.099976,603.099976,106254,47,04-10-2023,0,Fortis and Apollo: Scale economics underpins Kolkata acquisitions  Moneycontrol,0,0,1,0
602.099976,612.950012,602.099976,612.099976,612.099976,25623,47,06-10-2023,0,"Apollo Hospital share price Today Live Updates : Apollo Hospital closed today at ₹5056.8, up 0.18% from yesterday's ₹5047.5 | Mint  Mint",0.296,0,0.896,0.104
607.099976,625.400024,607.099976,621.950012,621.950012,47531,47,10-10-2023,0,Apollo’s Hi-Tech Liftoff  Fortune India,0,0,1,0
627.549988,630.400024,620,620.700012,620.700012,20296,47,12-10-2023,0,"Apollo Hospital share price Today Live Updates : Apollo Hospital closed today at ₹5000, down -1.8% from yesterday's ₹5091.75 | Mint  Mint",0.296,0,0.896,0.104
625,628,618.299988,620.299988,620.299988,69799,47,18-10-2023,0,"Apollo Hospital share price Today Live Updates : Apollo Hospital closed today at ₹4981.25, down -0.93% from yesterday's ₹5027.85 | Mint  Mint",0.296,0,0.896,0.104
612.700012,617.299988,607.900024,613.75,613.75,586460,47,19-10-2023,1,Better & Advanced medical treatment for State residents top priority ...  Daily Pioneer,0.6908,0,0.573,0.427
392,394.75,387.649994,391.450012,390.487854,435712,48,07-11-2022,0,Wipro Ltd Appoints Christopher Smith as Managing Director ...  Wipro,0,0,1,0
397,398.799988,392.799988,394,393.031586,120561,48,18-11-2022,0,"Wipro Ltd Announces its Asia Pacific , Middle East, and Africa ...  Wipro",0,0,1,0
397.200012,397.200012,386.649994,393.649994,392.682434,276649,48,13-01-2023,0,Wipro Delivers Record Total Bookings in Q3 Results Announcement  Wipro,0,0,1,0
404.049988,407.700012,402.5,406.850006,405.850006,445271,48,23-01-2023,0,"Wipro Ltd Share Price Today, WIPRO Share Price NSE, BSE  Business Today",0.5267,0,0.694,0.306
404.049988,407.850006,402.25,406.950012,406.950012,87702,48,20-02-2023,0,"Wipro delays onboarding, offers lower pay to freshers amid global woes | Mint  Mint",-0.6705,0.394,0.606,0
391.5,393,385.799988,387.049988,387.049988,241119,48,28-02-2023,0,Wipro announces 4 global business lines for deeper alignment with clients needs | Mint  Mint,0,0,1,0
391.149994,396.5,391.149994,393.75,393.75,452244,48,06-03-2023,0,Wipro to Open Americas Head Office in New Jersey  Wipro,0,0,1,0
388,389.899994,386.649994,389.049988,389.049988,238005,48,10-03-2023,0,Menzies selects Wipro to facilitate cargo management  Airport Technology,0,0,1,0
387.799988,392.649994,383.75,386.149994,386.149994,265942,48,13-03-2023,0,Wipro’s new Global Business Line model to aid growth  BusinessLine,0.3818,0,0.776,0.224
375.5,375.5,365.200012,367.200012,367.200012,186317,48,20-03-2023,0,Wipro Says U.S. Layoffs An ‘Isolated Incident’  BQ Prime,0,0,1,0
363.450012,368.600006,359.25,367.5,367.5,316043,48,18-04-2023,1,"TCS, Infosys, Wipro: Are huge bench sizes dragging down Indian IT majors?  Business Today",0.3182,0,0.85,0.15
367.149994,368.100006,360.399994,360.799988,360.799988,117312,48,19-04-2023,1,"Wipro asks some freshers to clear test or face termination, union alleges  Economic Times",0.3818,0,0.833,0.167
376,376.5,372.149994,374.350006,374.350006,160408,48,27-04-2023,0,Wipro Announces Fourth Quarter Results  Wipro,0,0,1,0
387,388.75,386.350006,386.799988,386.799988,215506,48,16-05-2023,1,Wipro largest unsecured creditor of bankrupt VICE Media  Economic Times,-0.743,0.51,0.49,0
396.200012,402.200012,396,397.75,397.75,426386,48,23-05-2023,0,Wipro expands Google Cloud partnership for enterprise adoption of Gen AI  BusinessLine,0.1027,0,0.887,0.113
394.950012,400.299988,393.299988,399.600006,399.600006,349291,48,24-05-2023,1,"Sell Infosys, Wipro stocks as they are 'highly exposed' to earnings risks, analyst says  MarketWatch",-0.4005,0.221,0.779,0
399.600006,399.600006,392.950012,394.200012,394.200012,523821,48,25-05-2023,0,Rishad Premjis Salary Halves On Eroding Wipro Profit In FY23  BQ Prime,0.4404,0,0.791,0.209
399.649994,403.75,399.350006,402.5,402.5,122406,48,30-05-2023,1,Wipro sees two more top-level exits  BusinessLine,0,0,1,0
407.549988,409.700012,404,404.799988,404.799988,303580,48,02-06-2023,0,"Wipro sets record date for buyback offer, check details here | Mint  Mint",0,0,1,0
406.850006,409.600006,404,404.299988,404.299988,171580,48,05-06-2023,0,"I was brought in to transform, take tough decisions: Wipro CEO Thierry Delaporte  Economic Times",-0.128,0.103,0.897,0
404,404,395.700012,399.899994,399.899994,800828,48,06-06-2023,0,"Wipro Sets Date For Rs 12,000 Crore Buyback  BQ Prime",0,0,1,0
399.5,399.799988,394.549988,395.700012,395.700012,356705,48,12-06-2023,0,Can Rishad Premji rejuvenate Wipro? | Mint  Mint,0,0,1,0
397,397.799988,388.399994,388.950012,388.950012,839626,48,15-06-2023,0,Wipro opens new 5G Def-i Innovation Center in Texas | Mint  Mint,0.3818,0,0.794,0.206
381.600006,382.399994,377.100006,380.049988,380.049988,582541,48,19-06-2023,0,Profile: Tech consulting leader Wipro  Technology Magazine,0,0,1,0
386.899994,386.899994,381.649994,382.299988,382.299988,329775,48,22-06-2023,1,"After Wipro, Infosys witnesses top level exits; here's what is happening  Business Today",0.2023,0,0.87,0.13
